timestamp,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time,image_processing_time,absolute_time_from_start,utility
2025-10-20T00:11:32.950332,8679,0.8273137211799622,yolov5n,56.6,2,0.07116103172302246,499.570837020874,2063.2812798023224,-2492.524378531498
2025-10-20T00:11:33.018163,8680,0,yolov5n,49.0,0,0.04773688316345215,499.56573271751404,2063.349200963974,-2497.8261607614195
2025-10-20T00:11:33.095456,8681,0.9492064118385315,yolov5n,44.9,1,0.05205821990966797,499.5751721858978,2063.426484107971,-2492.424161644283
2025-10-20T00:11:26.354248,8639,0.5976911783218384,yolov5n,56.2,6,0.36892127990722656,495.7556986808777,2056.685267686844,-2473.678328450047
2025-10-20T00:11:26.455229,8640,0.8663145899772644,yolov5n,51.3,2,0.06832242012023926,495.78517627716064,2056.7862691879272,-2473.5570928724187
2025-10-20T00:11:26.555180,8641,0.6722574830055237,yolov5n,49.0,3,0.0654296875,495.8184938430786,2056.885184764862,-2473.9177376423927
2025-10-20T00:11:26.631149,8642,0,yolov5n,52.1,0,0.052355051040649414,495.82179713249207,2056.9621856212616,-2479.106501555969
2025-10-20T00:11:26.722478,8643,0.9216788411140442,yolov5n,45.1,2,0.059500694274902344,495.84794330596924,2057.0535140037537,-2473.81556345149
2025-10-20T00:11:26.803833,8644,0.7978171110153198,yolov5n,44.1,1,0.050752878189086914,495.86018085479736,2057.1348683834076,-2474.000612864542
2025-10-20T00:11:26.868943,8645,0,yolov5n,52.5,0,0.0461580753326416,495.8593473434448,2057.1999728679657,-2479.2942524229816
2025-10-20T00:11:27.314467,8646,0.7522806624571482,yolov5n,59.9,6,0.4128115177154541,496.23754715919495,2057.645489692688,-2475.932978948258
2025-10-20T00:11:27.416004,8647,0.5910796485841274,yolov5n,46.8,8,0.05843806266784668,496.2690255641937,2057.74702000618,-2476.251571829733
2025-10-20T00:11:27.513632,8648,0.6923718204100927,yolov5n,54.2,6,0.07346081733703613,496.3002827167511,2057.844665288925,-2476.3065652644086
2025-10-20T00:11:27.924757,8649,0.6542360740048545,yolov5n,57.8,7,0.37491321563720703,496.64387035369873,2058.2557969093323,-2478.062637477615
2025-10-20T00:11:28.368437,8650,0.4204492121934891,yolov5n,58.1,2,0.40610766410827637,497.0165755748749,2058.699453353882,-2480.875904081029
2025-10-20T00:11:28.450157,8651,0.6911427875359853,yolov5n,47.2,3,0.04898691177368164,497.02998399734497,2058.781196117401,-2479.956297051749
2025-10-20T00:11:28.544058,8652,0.43578749895095825,yolov5n,50.7,1,0.06891608238220215,497.0549268722534,2058.8750915527344,-2480.9142778153564
2025-10-20T00:11:28.641260,8653,0.8638717929522196,yolov5n,49.7,3,0.06047487258911133,497.0856063365936,2058.97229886055,-2480.0616794644648
2025-10-20T00:11:28.850379,8654,0.5052342116832733,yolov5n,59.2,2,0.1600332260131836,497.2253086566925,2059.181414604187,-2481.1188279477174
2025-10-20T00:11:29.372420,8655,0.5693770150343577,yolov5n,55.3,3,0.46908998489379883,497.6752943992615,2059.703459739685,-2483.304611607285
2025-10-20T00:11:23.765013,8627,0.7642440597216288,yolov5n,48.6,3,0.05185532569885254,493.99275302886963,2054.096039533615,-2464.697056123327
2025-10-20T00:11:24.428669,8628,0.5916078239679337,yolov5n,64.1,2,0.605759859085083,494.5790936946869,2054.7597053050995,-2467.801392756466
2025-10-20T00:11:24.510793,8629,0.7213823795318604,yolov5n,51.2,2,0.052364349365234375,494.59012842178345,2054.8418295383453,-2467.7267917812114
2025-10-20T00:11:24.591796,8630,0.8297224044799805,yolov5n,50.4,3,0.05499696731567383,494.6067638397217,2054.9228308200836,-2467.7016287627775
2025-10-20T00:11:56.676286,8801,0.6069340507189432,yolov5n,53.4,3,0.0851895809173584,514.9405717849731,2087.0073227882385,-2569.593355173858
2025-10-20T00:11:56.736947,8802,0.5144631266593933,yolov5n,58.0,1,0.04922318458557129,514.9383535385132,2087.067966222763,-2569.674734876709
2025-10-20T00:11:56.806280,8803,0.8116310636202494,yolov5n,58.5,3,0.054535627365112305,514.9355049133301,2087.1372361183167,-2569.3633238280754
2025-10-20T00:11:56.913309,8804,0.7386206388473511,yolov5n,50.0,1,0.07259368896484375,514.971711397171,2087.2443482875824,-2569.6173664910207
2025-10-20T00:11:57.013811,8805,0.6359687546888987,yolov5n,50.0,3,0.05478358268737793,514.9975798130035,2087.344853401184,-2569.849360325
2025-10-20T00:11:57.098097,8806,0.7777200222015381,yolov5n,47.2,5,0.0540614128112793,515.0230593681335,2087.4291291236877,-2569.8350067057395
2025-10-20T00:11:57.176446,8807,0.4676082581281662,yolov5n,53.7,2,0.05579543113708496,515.0289011001587,2087.507481813431,-2570.4658521297433
2025-10-20T00:11:57.273224,8808,0.7005731264750162,yolov5n,54.9,3,0.06458640098571777,515.0408642292023,2087.6042578220367,-2570.001177817786
2025-10-20T00:11:57.365485,8809,0.8505781888961792,yolov5n,47.8,1,0.056287527084350586,515.0761163234711,2087.695072412491,-2570.0274330504485
2025-10-20T00:11:57.426090,8810,0.7282860279083252,yolov5n,63.4,1,0.0525517463684082,515.0773978233337,2087.7571296691895,-2570.156132704342
2025-10-20T00:12:02.575935,8838,0.6816282331943512,yolov5n,59.1,5,0.2508430480957031,518.4167945384979,2092.906938791275,-2586.89975737791
2025-10-20T00:12:02.690894,8839,0.8031596541404724,yolov5n,43.0,1,0.06588029861450195,518.4711148738861,2093.0219094753265,-2587.049827362303
2025-10-20T00:12:02.864819,8840,0.4932152032852173,yolov5n,50.2,1,0.12135457992553711,518.5835783481598,2093.1958570480347,-2587.9831516569475
2025-10-20T00:12:02.967298,8841,0.7338377609848976,yolov5n,47.7,4,0.06792879104614258,518.6247208118439,2093.2983355522156,-2587.887178177219
2025-10-20T00:12:03.039654,8842,0.8267409056425095,yolov5n,46.8,4,0.04468870162963867,518.6360063552856,2093.370692253113,-2587.850702693342
2025-10-20T00:12:03.371718,8843,0.6779128834605217,yolov5n,57.8,4,0.2898283004760742,518.9021322727203,2093.702759027481,-2589.3301589720695
2025-10-20T00:12:03.476111,8844,0.7566997051239014,yolov5n,47.1,5,0.06721210479736328,518.9418542385101,2093.807146549225,-2589.449981780745
2025-10-20T00:12:03.746055,8845,0.6485834896564484,yolov5n,76.6,5,0.2336103916168213,519.1457545757294,2094.0770967006683,-2590.5775986628087
